symbol,timeframe,horizon,event_spec,event,slice_name,slice,n,mean,std,sharpe,q05,q50,q95,hit_rate
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2022-12-12→2023-12-12,unconditional,252,0.0006921942357077831,0.008664231710548389,0.07989101155559605,-0.014386938544641681,0.0006008876157024279,0.014622819790176576,0.5436507936507936
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2022-12-12→2023-12-12,conditional,141,0.0008843232932393817,0.007487597755315351,0.11810507483680086,-0.011239200019253492,0.0007769253180538449,0.01328268594534987,0.574468085106383
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2023-03-15→2024-03-14,unconditional,252,0.0010997446030646763,0.007584624191122498,0.1449965845838326,-0.013352522102079245,0.0007546540397972423,0.013511036416678017,0.5674603174603174
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2023-03-15→2024-03-14,conditional,172,0.001051228306134208,0.00671134580805624,0.156634501663187,-0.00996585691190809,0.0007546540397972423,0.012684193916233794,0.5755813953488372
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2023-06-14→2024-06-13,unconditional,252,0.0008845351423845678,0.007170345274596042,0.12336018817927845,-0.012886761230654947,0.0007738747908997423,0.01191693961559258,0.5674603174603174
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2023-06-14→2024-06-13,conditional,170,0.001049766582339797,0.006374186559884875,0.16469028204263242,-0.009143515888578022,0.001041620809714705,0.011847148516249593,0.5941176470588235
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2023-09-14→2024-09-13,unconditional,252,0.0009172555275265749,0.008029325979941503,0.11423817264587599,-0.01393104264009265,0.0011010184172566273,0.01238851134275606,0.5873015873015873
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2023-09-14→2024-09-13,conditional,172,0.000866283095252663,0.006689887651624518,0.12949142651779838,-0.010002671551646502,0.0011010184172566273,0.010684702421205393,0.6046511627906976
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2023-12-13→2024-12-12,unconditional,252,0.0010222889049865222,0.007657493537713797,0.13350176529064814,-0.01324259814377206,0.0011106399623194152,0.011978125766872969,0.5992063492063492
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2023-12-13→2024-12-12,conditional,203,0.0005817854954821708,0.0064360803186248455,0.09039438084676933,-0.009989000939069936,0.0009528745047560072,0.009861904531949099,0.5911330049261084
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2024-03-15→2025-03-18,unconditional,252,0.000459469834283942,0.008574243980975525,0.05358721250566354,-0.015525662118189525,0.0011106399623194152,0.011978125766872969,0.5873015873015873
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2024-03-15→2025-03-18,conditional,171,0.00014719945430756174,0.006733391542143184,0.021861116108615505,-0.011366323911470577,0.000972482351246251,0.009353469910597378,0.5964912280701754
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2024-06-14→2025-06-17,unconditional,252,0.00046250903919121315,0.012869630225271303,0.03593802083629509,-0.018141444902111153,0.0012009986830853192,0.016724153353827,0.5793650793650794
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2024-06-14→2025-06-17,conditional,161,0.00034209124624365854,0.00768543740478406,0.04451161700057726,-0.012808628971096359,0.000972482351246251,0.009561436741173823,0.577639751552795
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2024-09-16→2025-09-17,unconditional,252,0.000719649361636917,0.012254493894961872,0.05872534335610406,-0.01659754412998838,0.0009270831782050015,0.01541920064978831,0.5674603174603174
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2024-09-16→2025-09-17,conditional,178,0.0006588054761413687,0.007028341555750425,0.09373555210935208,-0.009359518552341057,0.0005230892036865997,0.009466057834080511,0.5617977528089888
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2024-12-13→2025-12-16,unconditional,252,0.0004945570375851457,0.012422277470048045,0.039812106819993046,-0.01670955623089166,0.0011229131964287653,0.015349801395143914,0.5634920634920635
SPY,1d,1,close_above_sma:20&close_above_sma:50,(close>sma20 AND close>sma50),2024-12-13→2025-12-16,conditional,167,0.000260547753787137,0.007410585620142413,0.035158861545159494,-0.011127160799820157,0.0007311117284942714,0.009406042338380511,0.5508982035928144
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2020-12-10→2021-12-09,unconditional,252,0.0010232679893676826,0.008008832821213833,0.12776743031234783,-0.013057426836882047,0.001459515639184561,0.014202023983987865,0.5873015873015873
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2020-12-10→2021-12-09,conditional,38,0.0010606722968182828,0.008066711226347298,0.13148757493065333,-0.012359767093691049,0.0023187017571020263,0.011906815001638715,0.6842105263157895
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2021-03-15→2022-03-11,unconditional,252,0.00024278568217144168,0.009158399834220062,0.026509618117379074,-0.01715835673127239,0.0006898804668861169,0.015169388885885867,0.5357142857142857
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2021-03-15→2022-03-11,conditional,58,4.2565476408221456e-05,0.008564903542582752,0.0049697554907180905,-0.014870893716351691,0.0010895927967820018,0.012549429332985782,0.5689655172413793
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2021-06-14→2022-06-10,unconditional,252,-0.00042620455476596343,0.012061904663595701,-0.035334764007238485,-0.020696127756523935,0.0005347701427730334,0.018860077198131518,0.5238095238095238
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2021-06-14→2022-06-10,conditional,69,-0.00031177117779631887,0.008737381333385339,-0.03568245059936301,-0.014877413770754022,0.0009000109757435482,0.012329156380291993,0.5507246376811594
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2021-09-13→2022-09-12,unconditional,252,-0.0004125145222287246,0.013675609095432405,-0.03016425223550026,-0.023630036341451062,-0.0003136907589413318,0.021447889603717428,0.49206349206349204
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2021-09-13→2022-09-12,conditional,69,-0.00031177117779631887,0.008737381333385339,-0.03568245059936301,-0.014877413770754022,0.0009000109757435482,0.012329156380291993,0.5507246376811594
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2021-12-10→2022-12-09,unconditional,252,-0.0005414164817414012,0.0151917331158237,-0.035638888441073394,-0.02615054673813856,-0.0017094018623388108,0.02498755082178999,0.43253968253968256
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2021-12-10→2022-12-09,conditional,34,-0.0024028405807273493,0.009336672772968612,-0.257355124159863,-0.016300592730388568,-0.0018369376337223908,0.01299431190439226,0.35294117647058826
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2022-03-14→2023-03-14,unconditional,252,-0.00016356932763082643,0.014813372682416337,-0.011042004487268811,-0.02474723163492761,-0.001058615303430599,0.02441290802097037,0.45634920634920634
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2022-03-14→2023-03-14,conditional,44,-0.002085631387153793,0.010216713252672219,-0.2041391723124155,-0.017659053286855242,-0.0012659246174165917,0.01433520675599658,0.4090909090909091
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2022-06-13→2023-06-13,unconditional,252,0.0006894284868466131,0.012723524379922174,0.05418533939656979,-0.018196496296556303,-0.0006212437924861258,0.02187167475715406,0.4801587301587302
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2022-06-13→2023-06-13,conditional,86,0.00022424209870220902,0.008940567617952349,0.025081416335573446,-0.015673189090568862,0.000267565391944391,0.014533007659995267,0.5116279069767442
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2022-09-13→2023-09-13,unconditional,252,0.0006001489407295798,0.011037248284990451,0.054374870006840575,-0.01612180788048646,7.684876163704946e-05,0.0182308345188877,0.5
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2022-09-13→2023-09-13,conditional,134,0.00015743439043087526,0.0080419198346891,0.019576717210208507,-0.013818486194142904,0.00021014008800690487,0.013566864516942074,0.5074626865671642
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2022-12-12→2023-12-12,unconditional,252,0.0006921942357077831,0.008664231710548389,0.07989101155559605,-0.014386938544641681,0.0006008876157024279,0.014622819790176576,0.5436507936507936
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2022-12-12→2023-12-12,conditional,159,0.0006616622557033871,0.007808972698015433,0.08473102433455063,-0.012669029559471977,0.000504390489946438,0.014131276705598059,0.5471698113207547
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2023-03-15→2024-03-14,unconditional,252,0.0010997446030646763,0.007584624191122498,0.1449965845838326,-0.013352522102079245,0.0007546540397972423,0.013511036416678017,0.5674603174603174
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2023-03-15→2024-03-14,conditional,192,0.001224019875978077,0.006986497110760568,0.17519793632961614,-0.00996585691190809,0.0007546540397972423,0.013175684487203285,0.5729166666666666
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2023-06-14→2024-06-13,unconditional,252,0.0008845351423845678,0.007170345274596042,0.12336018817927845,-0.012886761230654947,0.0007738747908997423,0.01191693961559258,0.5674603174603174
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2023-06-14→2024-06-13,conditional,187,0.0010038631110413261,0.006591700390972946,0.15229198105181996,-0.01000740904910733,0.00099014258053165,0.011859819204881638,0.5882352941176471
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2023-09-14→2024-09-13,unconditional,252,0.0009172555275265749,0.008029325979941503,0.11423817264587599,-0.01393104264009265,0.0011010184172566273,0.01238851134275606,0.5873015873015873
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2023-09-14→2024-09-13,conditional,186,0.0008471671571814147,0.007058427079243004,0.12002208816079049,-0.013461788526669433,0.0011106399623194152,0.010724309268283772,0.6075268817204301
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2023-12-13→2024-12-12,unconditional,252,0.0010222889049865222,0.007657493537713797,0.13350176529064814,-0.01324259814377206,0.0011106399623194152,0.011978125766872969,0.5992063492063492
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2023-12-13→2024-12-12,conditional,221,0.0007497685558191763,0.006963294850670439,0.10767439436332173,-0.01252813937555064,0.0010930990388977602,0.010527391659852947,0.5972850678733032
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2024-03-15→2025-03-18,unconditional,252,0.000459469834283942,0.008574243980975525,0.05358721250566354,-0.015525662118189525,0.0011106399623194152,0.011978125766872969,0.5873015873015873
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2024-03-15→2025-03-18,conditional,190,0.00016883162854262817,0.007338612291513629,0.02300593379730185,-0.01335558187869219,0.0009626784280011291,0.010123293369042179,0.5894736842105263
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2024-06-14→2025-06-17,unconditional,252,0.00046250903919121315,0.012869630225271303,0.03593802083629509,-0.018141444902111153,0.0012009986830853192,0.016724153353827,0.5793650793650794
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2024-06-14→2025-06-17,conditional,168,0.00010425546438054545,0.007684163226916646,0.013567575453805018,-0.01410194331079866,0.0009270831782050015,0.010138168070629219,0.5714285714285714
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2024-09-16→2025-09-17,unconditional,252,0.000719649361636917,0.012254493894961872,0.05872534335610406,-0.01659754412998838,0.0009270831782050015,0.01541920064978831,0.5674603174603174
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2024-09-16→2025-09-17,conditional,184,0.000814975807451743,0.007035049354082591,0.1158450732088745,-0.01108207921563169,0.0008309054943149707,0.010514255053525799,0.5706521739130435
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2024-12-13→2025-12-16,unconditional,252,0.0004945570375851457,0.012422277470048045,0.039812106819993046,-0.01670955623089166,0.0011229131964287653,0.015349801395143914,0.5634920634920635
SPY,1d,1,close_above_sma:50&close_above_sma:200,(close>sma50 AND close>sma200),2024-12-13→2025-12-16,conditional,178,0.00044338900584210336,0.007284566551879515,0.06086690301809421,-0.011320208122107694,0.0009429554542541574,0.010570811736241225,0.5617977528089888
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2020-12-10→2021-12-09,unconditional,252,0.0010232679893676826,0.008008832821213833,0.12776743031234783,-0.013057426836882047,0.001459515639184561,0.014202023983987865,0.5873015873015873
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2020-12-10→2021-12-09,conditional,76,0.0021785914251670814,0.010667424714202638,0.20422843221630604,-0.017370063280436054,0.003078443638677708,0.016689281112041876,0.5921052631578947
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2021-03-15→2022-03-11,unconditional,252,0.00024278568217144168,0.009158399834220062,0.026509618117379074,-0.01715835673127239,0.0006898804668861169,0.015169388885885867,0.5357142857142857
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2021-03-15→2022-03-11,conditional,86,0.0007929275541209909,0.012108974657234872,0.06548263387827245,-0.019027865675644767,-0.0008790664443527052,0.018299925162735486,0.4883720930232558
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2021-06-14→2022-06-10,unconditional,252,-0.00042620455476596343,0.012061904663595701,-0.035334764007238485,-0.020696127756523935,0.0005347701427730334,0.018860077198131518,0.5238095238095238
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2021-06-14→2022-06-10,conditional,113,-0.0004545264791277358,0.015276010395201876,-0.029754266157772484,-0.029189025531180503,-0.0009394081728510972,0.02210808419508541,0.48672566371681414
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2021-09-13→2022-09-12,unconditional,252,-0.0004125145222287246,0.013675609095432405,-0.03016425223550026,-0.023630036341451062,-0.0003136907589413318,0.021447889603717428,0.49206349206349204
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2021-09-13→2022-09-12,conditional,138,-9.318684843211878e-05,0.01509558453223051,-0.006173119578983906,-0.029068144438680533,-0.000994267234534718,0.022434287511828098,0.47101449275362317
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2021-12-10→2022-12-09,unconditional,252,-0.0005414164817414012,0.0151917331158237,-0.035638888441073394,-0.02615054673813856,-0.0017094018623388108,0.02498755082178999,0.43253968253968256
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2021-12-10→2022-12-09,conditional,140,0.00019320882726958167,0.016657931259541275,0.011598608750346245,-0.029019792001680544,-0.0019838191502493108,0.025731655404348384,0.45
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2022-03-14→2023-03-14,unconditional,252,-0.00016356932763082643,0.014813372682416337,-0.011042004487268811,-0.02474723163492761,-0.001058615303430599,0.02441290802097037,0.45634920634920634
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2022-03-14→2023-03-14,conditional,130,-6.751496727323601e-05,0.01659576827161295,-0.004068203783534403,-0.028979956653492022,-0.001563222209987114,0.025500063107680614,0.46153846153846156
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2022-06-13→2023-06-13,unconditional,252,0.0006894284868466131,0.012723524379922174,0.05418533939656979,-0.018196496296556303,-0.0006212437924861258,0.02187167475715406,0.4801587301587302
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2022-06-13→2023-06-13,conditional,108,0.0015735906045914318,0.014473986708999595,0.10871853320225927,-0.019497016668769435,-0.001401669012597917,0.02551376436507687,0.48148148148148145
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2022-09-13→2023-09-13,unconditional,252,0.0006001489407295798,0.011037248284990451,0.054374870006840575,-0.01612180788048646,7.684876163704946e-05,0.0182308345188877,0.5
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2022-09-13→2023-09-13,conditional,96,0.0008727844508672108,0.013822218958983024,0.06314358450384629,-0.017695324826848963,-0.001563222209987114,0.02465033952685286,0.46875
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2022-12-12→2023-12-12,unconditional,252,0.0006921942357077831,0.008664231710548389,0.07989101155559605,-0.014386938544641681,0.0006008876157024279,0.014622819790176576,0.5436507936507936
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2022-12-12→2023-12-12,conditional,91,0.0002444771701282076,0.010237908133882303,0.02387960186115674,-0.015389477737628887,-0.00037677200584007586,0.017772765131270796,0.4945054945054945
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2023-03-15→2024-03-14,unconditional,252,0.0010997446030646763,0.007584624191122498,0.1449965845838326,-0.013352522102079245,0.0007546540397972423,0.013511036416678017,0.5674603174603174
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2023-03-15→2024-03-14,conditional,63,0.0014905308328046934,0.009455500065350052,0.15763638332220903,-0.014302842889273304,0.0005864176647043529,0.017236168868544618,0.5555555555555556
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2023-06-14→2024-06-13,unconditional,252,0.0008845351423845678,0.007170345274596042,0.12336018817927845,-0.012886761230654947,0.0007738747908997423,0.01191693961559258,0.5674603174603174
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2023-06-14→2024-06-13,conditional,67,0.0006664128876953925,0.008706265734892395,0.07654405550988262,-0.013842301265669854,0.00035894559730786924,0.012263446471460047,0.5074626865671642
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2023-09-14→2024-09-13,unconditional,252,0.0009172555275265749,0.008029325979941503,0.11423817264587599,-0.01393104264009265,0.0011010184172566273,0.01238851134275606,0.5873015873015873
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2023-09-14→2024-09-13,conditional,68,0.0011303043696996192,0.0104640394402598,0.10801797681981558,-0.01588537257119827,0.0009786941941767324,0.01556207876705192,0.5588235294117647
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2023-12-13→2024-12-12,unconditional,252,0.0010222889049865222,0.007657493537713797,0.13350176529064814,-0.01324259814377206,0.0011106399623194152,0.011978125766872969,0.5992063492063492
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2023-12-13→2024-12-12,conditional,45,0.002771862734262699,0.011218938103098342,0.24706997300370095,-0.016296285309388647,0.004355703592540339,0.01640748485100305,0.6222222222222222
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2024-03-15→2025-03-18,unconditional,252,0.000459469834283942,0.008574243980975525,0.05358721250566354,-0.015525662118189525,0.0011106399623194152,0.011978125766872969,0.5873015873015873
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2024-03-15→2025-03-18,conditional,75,0.0009029069174093251,0.011606092481749824,0.07779594371052227,-0.017589312866898178,0.0014610196558109134,0.016968973446881103,0.56
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2024-06-14→2025-06-17,unconditional,252,0.00046250903919121315,0.012869630225271303,0.03593802083629509,-0.018141444902111153,0.0012009986830853192,0.016724153353827,0.5793650793650794
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2024-06-14→2025-06-17,conditional,79,0.0008922686914675968,0.019270856155997544,0.046301455640822775,-0.024086029762639325,0.0014267777650953661,0.021255732946082573,0.5569620253164557
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2024-09-16→2025-09-17,unconditional,252,0.000719649361636917,0.012254493894961872,0.05872534335610406,-0.01659754412998838,0.0009270831782050015,0.01541920064978831,0.5674603174603174
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2024-09-16→2025-09-17,conditional,64,0.0014592637872876853,0.020331815847061424,0.07177242791615163,-0.023566529785956296,0.001505716980483407,0.02098992598787428,0.5625
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2024-12-13→2025-12-16,unconditional,252,0.0004945570375851457,0.012422277470048045,0.039812106819993046,-0.01670955623089166,0.0011229131964287653,0.015349801395143914,0.5634920634920635
SPY,1d,1,!close_above_sma:20,(NOT close>sma20),2024-12-13→2025-12-16,conditional,75,0.0014723402212810299,0.0189880032788111,0.07754055019171126,-0.022700428199029964,0.0015504143051559005,0.01892968504148204,0.5733333333333334
